Metric,Mean,std
AUC (Judd),0.8438444877582717,0.06281039380999061
NSS,0.5097830260692364,0.18039979261414518
InfoGain,3.047253358278802,0.7846714185467775
SIM,0.6148110625436667,0.07768209514282998
CC,0.7035877623774772,0.1500055424945354
KLDiv,3.396082856440088,1.2781952718450451
