Metric,Mean,std
AUC (Judd),0.8293701198869917,0.05376948563596786
NSS,0.6559922525959125,0.1813314639561242
InfoGain,3.9713266782616614,0.23520240623969402
SIM,0.48994446910561507,0.05320026279452855
CC,0.5762353541018382,0.09247874994427857
KLDiv,5.3153277074898755,1.3313918933937494
