Metric,Mean,std
AUC (Judd),0.88199974285056,0.04257304492259856
NSS,0.8316883121165316,0.22977748519166497
InfoGain,3.8694466656683084,0.401298014306778
SIM,0.4760179012593026,0.06498008180635076
CC,0.5910492473127392,0.09640114371986068
KLDiv,7.927604682928338,1.4529571763192124
