Metric,Mean,std
AUC (Judd),0.8552279707861673,0.04628285313028227
NSS,0.7624718434410143,0.21427196574291799
InfoGain,4.120566251023255,0.26133535605176705
SIM,0.4792916595847745,0.04284057013600217
CC,0.5699677374926617,0.07777223896053227
KLDiv,7.9344193681507384,1.194759865990895
