Metric,Mean,std
AUC (Judd),0.8792590561230543,0.05023947797554711
NSS,0.6684384584266797,0.21689879170910453
InfoGain,3.6294215180764047,0.746824916284137
SIM,0.5745200893267081,0.07541868896633229
CC,0.6860984941551009,0.10712705464483807
KLDiv,4.5459664150824555,1.5089897852793015
