Metric,Mean,std
AUC (Judd),0.8602170788475189,0.035596228021881435
NSS,0.7698957719784751,0.17776426530380718
InfoGain,4.12042857251199,0.21299769957464276
SIM,0.47708675287106234,0.05137304495471619
CC,0.568314859407922,0.07618232950487815
KLDiv,7.553929296932117,1.3711583897771569
