| EPOCH: 9 | Step 1500 | Current loss: 1258.2662 | Average patch-loss: 0.8422 |
| EPOCH: 9 | Step 1550 | Current loss: 644.0692 | Average patch-loss: 0.6442 |
1.0003601175864851 0.920350958806957 0.9006711499783921 0.8842063792825294 0.8695670355348928 0.8577844599360906 0.8462176465172372 0.8370323776528606 0.8269806003387756
1.034958785072808 1.0177558848338297 0.9945923556874579 0.9841605559809641 0.9948089474236331 1.0138833668975793 1.0136750146294748 1.0119389572062958 1.0138603896681155
| EPOCH: 10 | Step 50 | Current loss: 541.6847 | Average patch-loss: 0.7509 |
| EPOCH: 10 | Step 100 | Current loss: 666.4120 | Average patch-loss: 0.8330 |
| EPOCH: 10 | Step 150 | Current loss: 339.9209 | Average patch-loss: 0.7916 |
| EPOCH: 10 | Step 200 | Current loss: 614.4647 | Average patch-loss: 0.8673 |
| EPOCH: 10 | Step 250 | Current loss: 942.4394 | Average patch-loss: 0.9198 |
| EPOCH: 10 | Step 300 | Current loss: 861.9084 | Average patch-loss: 0.8631 |
| EPOCH: 10 | Step 350 | Current loss: 307.9668 | Average patch-loss: 0.6625 |
| EPOCH: 10 | Step 400 | Current loss: 452.4989 | Average patch-loss: 0.8442 |
| EPOCH: 10 | Step 450 | Current loss: 551.4794 | Average patch-loss: 0.7884 |
| EPOCH: 10 | Step 500 | Current loss: 770.9553 | Average patch-loss: 0.8614 |
| EPOCH: 10 | Step 550 | Current loss: 511.2024 | Average patch-loss: 0.8740 |
