Metric,Mean,std
AUC (Judd),0.9067669026261328,0.07771568523976603
NSS,0.7379039315410583,0.2291529218070331
InfoGain,2.985102106866307,0.7097394835926785
SIM,0.4809856704854966,0.06703568429765543
CC,0.5595315970478278,0.12394904252022303
KLDiv,3.8380059013657166,1.1789886254461228
