Metric,Mean,std
AUC (Judd),0.8411241857677803,0.11140562946945844
NSS,0.712210111052511,0.2849686228520929
InfoGain,3.628565029469519,0.8815450115570632
SIM,0.36049752716457084,0.10005883207167053
CC,0.3701182539155673,0.15558937459665173
KLDiv,6.008185334838183,1.8914327035705312
