Metric,Mean,std
AUC (Judd),0.9032475087259282,0.08203630564624576
NSS,0.7285798913528895,0.22469489088783737
InfoGain,2.8965830620918966,0.7269009748567113
SIM,0.5101383953218946,0.068393331352313
CC,0.568249581254836,0.12854930986610552
KLDiv,3.0484446065782396,1.0396693691064802
