Metric,Mean,std
AUC (Judd),0.8155761836286259,0.15779094149558245
NSS,0.6670242196086749,0.25405111834908034
InfoGain,3.45699752941318,1.0873628686170322
SIM,0.39956558459973435,0.0996847733547883
CC,0.3904543118765839,0.16278861531884822
KLDiv,4.820440753541175,1.9480034189820497
