Metric,Mean,std
AUC (Judd),0.889381009024326,0.09684653209931693
NSS,0.8678681082907485,0.25702340958644154
InfoGain,3.731121074803362,0.5796862815690138
SIM,0.3845967413315367,0.0838472220366909
CC,0.4329010033895962,0.13297340580005568
KLDiv,5.43515893038003,1.645550635075402
