Metric,Mean,std
AUC (Judd),0.8497622168318988,0.11278315353000466
NSS,0.6903991162391071,0.26333663886041936
InfoGain,3.6714141841940147,1.059923780710284
SIM,0.3926452589970937,0.09901872091389846
CC,0.4122421496624832,0.15310197709234447
KLDiv,5.380333253333943,1.8702067848329298
